id,price,listing_title,sqft,bedrooms,bathrooms,address,listing_tags,tenure,url,state,pool,fitness,balcony,log_price,sqft_boxcox,landed_high_rise,district_enc
510,690000.0,Hevea Kemensah,900.0,2.0,2.0,"Jalan Melawati 7, Ampang Jaya, Ampang, Selangor",Townhouse,Leasehold,https://www.propertyguru.com.my/property-listing/hevea-kemensah-for-sale-by-rashid-sukri-36198103, Selangor,False,False,True,13.444448325847754,5.68607589509119,landed,gombak
511,265000.0,Vista Pinggiran Apartment,815.0,3.0,2.0,"- Jln Pinggiran Putra 1, Tmn Pinggiran Putra, Seri Kembangan, Selangor",Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/vista-pinggiran-apartment-for-sale-by-syazmi-ramli-36351069#contact-agent, Selangor,True,True,True,12.487488878546145,5.617358264926214,high-rise,petaling
512,750000.0,20x75 Bdr Botanic Extended Move in Condition nr Bandar Bukit Tinggi 2,1900.0,4.0,3.0,"Bandar Botanic, Klang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/20x75-bdr-botanic-extended-move-in-condition-nr-bandar-bukit-tinggi-2-for-sale-by-kb-tee-36238001, Selangor,False,False,False,13.527829818844937,6.191909268788583,landed,klang
513,780000.0,Lembah Keramat,2000.0,5.0,3.0,"Kuala Selangor, Selangor",Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/lembah-keramat-for-sale-by-zulfadhli-wahab-35378812, Selangor,False,False,True,13.567050480716235,6.225884652710898,landed,kuala selangor
514,358000.0,Taman Mewah Jaya Klang,1100.0,3.0,2.0,"Klang, Selangor",1-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-mewah-jaya-klang-for-sale-by-alavian-ramasamy-36380860#contact-agent, Selangor,False,False,False,12.788291058675025,5.8239466134089595,landed,klang
515,940000.0,Emerald Garden Rawang Kota Emerald,2500.0,6.0,6.0,"Jalan KE 9 Kota Emerald, Kota Emerald, Rawang, Selangor",2.5-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/emerald-garden-rawang-kota-emerald-for-sale-by-des-yap-35892405, Selangor,False,False,True,13.753636218075409,6.372591407199249,landed,gombak
516,2200000.0,Bandar Tasik kesuma,11313.0,7.0,4.0,"Beranang, Selangor",Bungalow House,Freehold,https://www.propertyguru.com.my/property-listing/bandar-tasik-kesuma-for-sale-by-adib-aziz-35728186, Selangor,False,False,False,14.603968372873895,7.319708859438988,landed,sepang
517,1970000.0,Aetas Damansara,2325.0,4.0,5.0,"Persiaran Tropicana, Tropicana, Petaling Jaya, Selangor",Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/aetas-damansara-for-sale-by-ryan-tan-33483225, Selangor,True,True,True,14.493544608328255,6.3250746602985,high-rise,petaling
518,489000.0,[Nr Melawati Ampang Point] 3Room2Bath Superior Condo Quiet Enviroment Luxury Living,1200.0,3.0,2.0,"Easy Loan Access WhatsApp Anna 017369107, Taman Melawati, Ulu Klang, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/nr-melawati-ampang-point-3room2bath-superior-condo-quiet-enviroment-luxury-living-for-sale-by-anna-36361412, Selangor,False,False,False,13.100119813444692,5.883261737229783,high-rise,gombak
519,405000.0,Taman Satria @ Telok Panglima Garang,1396.0,4.0,2.0,"Jalan Bunga Raya, Kampung Kebun Baru , Batu 10, Telok Panglima Garang, Kuala Langat, Selangor",1-storey Terraced House,Malay Reserved Land,https://www.propertyguru.com.my/property-listing/taman-satria-telok-panglima-garang-for-sale-by-liong-han-36384084#contact-agent, Selangor,False,False,False,12.91164481522143,5.985728971470961,landed,kuala langat
520,880000.0,2 Storey Bungalow Kampung Tasik Permai Ampang,4122.0,7.0,7.0,"Ampang, Selangor",Bungalow House,Leasehold,https://www.propertyguru.com.my/property-listing/2-storey-bungalow-kampung-tasik-permai-ampang-for-sale-by-nazrul-adree-36324771#contact-agent, Selangor,False,False,False,13.68767832281738,6.694956910377052,landed,gombak
521,310000.0,Pangsapuri Sri Kejora,850.0,3.0,2.0,"Jalan Nova U5/71a, Shah Alam, Selangor",Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-sri-kejora-for-sale-by-azli-ibrahim-35873681#contact-agent, Selangor,False,False,False,12.644330802262578,5.646529153847161,high-rise,petaling
522,1500000.0,280 Park Homes @ Puchong Prima,4370.0,5.0,7.0,"Jalan Prima Utama 3, Taman Puchong Prima, Puchong, Selangor",Condominium,Leasehold,https://www.propertyguru.com.my/property-listing/280-park-homes-puchong-prima-for-sale-by-tan-35521580, Selangor,True,True,True,14.220976332738882,6.732052705186271,high-rise,sepang
523,299000.0,AEON RAWANG {CONDOMINIUM},872.0,3.0,2.0,"OPPOSITE AEON RAWANG, Kota Emerald, Rawang, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/aeon-rawang-condominium-for-sale-by-teck-chuan-33684180#contact-agent, Selangor,True,False,True,12.608202196848836,5.664223998238082,high-rise,gombak
524,188000.0,"RM188K 2R1B Freehold 【Free 2 Year Maintanence + Cash RM10, 000】@Shah Alam",450.0,2.0,1.0,"Setia Alam, Shah Alam, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/rm188k-2r1b-freehold-free-2-year-maintanence-cash-rm10-000-shah-alam-for-sale-by-bernice-36226804, Selangor,True,True,True,12.144202560946876,5.198108003954479,high-rise,petaling
525,619000.0,"D' Passion, Putra Heights",2179.0,4.0,3.0,"Persiaran Kingsley, Putra Heights, Subang Jaya, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/d-passion-putra-heights-for-sale-by-sky-lai-36108433#contact-agent, Selangor,False,False,False,13.335862167174314,6.282451589968802,landed,petaling
526,399000.0,Sg Long Residence,930.0,4.0,2.0,"Jalan Sungai Long, Bandar Sungai Long, Kajang, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/sg-long-residence-for-sale-by-victor-chong-36385394, Selangor,True,True,False,12.896719202134523,5.708707084684597,high-rise,hulu langat
527,590000.0,[Freehold Superlink]Rawang New House Gated Guarded Low Density Hill Side Home,1700.0,4.0,3.0,"Sungai Buloh, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/freehold-superlink-rawang-new-house-gated-guarded-low-density-hill-side-home-for-sale-by-chris-see-35946377, Selangor,False,False,False,13.28787951079572,6.117909866926224,landed,gombak
528,385937.0,Cyberjaya! !! (2-Storey 22X75) Freehold #MCO Price RM388k ONLY! !! #,2568.0,4.0,4.0,"Cyberjaya, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/cyberjaya-2-storey-22x75-freehold-mco-price-rm388k-only-for-sale-by-serena-ang-34483451, Selangor,False,False,False,12.863432013784253,6.390115670011009,landed,sepang
529,462000.0,BATANG KALI,1753.0,4.0,3.0,"Batang Kali, Hulu Selangor, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/batang-kali-for-sale-by-herwan-shafie-35519185, Selangor,False,False,False,13.043322334563697,6.138379824240726,landed,hulu selangor
530,990000.0,Kyra 2 Bandar Bukit Raja,1966.0,4.0,3.0,"Jalan ulek mayang bandar bukit raja klang selangor, Bandar Bukit Raja, Klang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/kyra-2-bandar-bukit-raja-for-sale-by-oscar-tee-35734519, Selangor,False,False,False,13.805461232211272,6.2145380123484575,landed,klang
531,415000.0,CYBERJAYA! !! (Superlink House 22X85) Freehold Free HOC/MOT [ Limited Unit ] RM 415K,2589.0,4.0,4.0,"Cyberjaya, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/cyberjaya-superlink-house-22x85-freehold-free-hoc-mot-limited-unit-rm-415k-for-sale-by-serena-ang-32997950, Selangor,False,False,False,12.936036208848487,6.395428829624239,landed,sepang
532,340000.0,"New green Park, Rawang Garden",1600.0,4.0,2.0,"Taman Sri Hijau, Rawang, Selangor",1-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/new-green-park-rawang-garden-for-sale-by-foo-kok-kuan-36328908, Selangor,False,False,False,12.73670383776449,6.077386913536817,landed,gombak
533,1200000.0,Brand New Ampang 2sty 22x75 Link House @ 0 DownPayment,2600.0,5.0,5.0,"Ampang Jaya, Ampang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/brand-new-ampang-2sty-22x75-link-house-0-downpayment-for-sale-by-robert-law-36374329, Selangor,True,True,True,13.997832948091215,6.398193807948788,landed,gombak
534,1100000.0,[PRE LAUNCH SEMI-D] KOTA KEMUNING,2800.0,4.0,4.0,"Kota Kemuning, Shah Alam, Selangor",Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/pre-launch-semi-d-kota-kemuning-for-sale-by-jayden-chan-35592741#contact-agent, Selangor,True,True,False,13.910821646859095,6.446421021222301,landed,petaling
535,380000.0,Bangi ！Bangi ！Bangi ！(2-Storey 22X75) Freehold #MCO Price RM380k ONLY! !! #,2450.0,4.0,4.0,"Bangi, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bangi-bangi-bangi-2-storey-22x75-freehold-mco-price-rm380k-only-for-sale-by-serena-ang-34483573, Selangor,False,False,False,12.847929163278053,6.35938221118041,landed,hulu langat
536,270000.0,RUMAH SELANGORKU@CENTRAL PARK DAMANSARA,550.0,2.0,1.0,"Damansara Perdana, Damansara, Selangor",Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/rumah-selangorku-central-park-damansara-for-sale-by-nurul-ain-mohd-razali-32929544#contact-agent, Selangor,True,True,False,12.506180941677357,5.341274475508045,high-rise,petaling
537,590000.0,"Jalan PJS 10, Bandar Sunway",1403.0,3.0,2.0,"Jalan PJS 10, Bandar Sunway, Subang Jaya, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/jalan-pjs-10-bandar-sunway-for-sale-by-mohammad-din-majid-34939047, Selangor,False,False,False,13.28787951079572,5.989102277312598,landed,petaling
538,580000.0,2Sty TERRACE HOUSE ( RENOVATED ) + FREEHOLD Bandar Sungai Long KAJANG,1600.0,4.0,3.0,"Jalan SL 7/13, Bandar Sungai Long, 43200 Kajang, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/2sty-terrace-house-renovated-freehold-bandar-sungai-long-kajang-for-sale-by-mohd-syam-36381635, Selangor,False,False,False,13.270785106659046,6.077386913536817,landed,hulu langat
539,400000.0,Greenview Residence,1366.0,4.0,2.0,"- Jalan Sungai Long 4/8, Bandar Baru Sungai Long, Kajang, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/greenview-residence-for-sale-by-shanny-tan-34833025, Selangor,True,True,False,12.899222326086994,5.971067082209312,high-rise,hulu langat
540,1250168.0,Klang,2600.0,6.0,4.0,"klang, Klang, Selangor",Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/klang-for-sale-by-chloe-chia-36374699#contact-agent, Selangor,False,False,False,14.038789300139788,6.398193807948788,landed,klang
541,469888.0,24X85 LinkHosue! !! (2022HOC 0%D/P) Limited Unit！！！,2498.0,4.0,4.0,"Bangi, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/24x85-linkhosue-2022hoc-0-d-p-limited-unit-for-sale-by-serena-ang-33925441#contact-agent, Selangor,False,False,False,13.060251775580898,6.3720684074851075,landed,hulu langat
543,780000.0,2-Storey Elmina Garden U16 Shah Alam,1950.0,4.0,3.0,"Bukit Subang, Shah Alam, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/2-storey-elmina-garden-u16-shah-alam-for-sale-by-herwan-shafie-36253475#contact-agent, Selangor,False,False,False,13.567050480716235,6.209126619064791,landed,petaling
544,650000.0,Double Storey Terrace Taman Bukit Teratai Ampang,1600.0,4.0,3.0,"Ampang, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/double-storey-terrace-taman-bukit-teratai-ampang-for-sale-by-nazrul-adree-36326193#contact-agent, Selangor,False,False,False,13.384729180332174,6.077386913536817,landed,gombak
545,950000.0,Anggun 1 Rawang,2625.0,5.0,5.0,"Bandar Country Homes, Rawang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/anggun-1-rawang-for-sale-by-des-yap-35554767, Selangor,False,False,False,13.76421831620775,6.4044322484862315,landed,gombak
546,480000.0,Taman Sri Andalas,1400.0,4.0,3.0,"Lengkungan Sri Sedeli 1a, Klang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/taman-sri-andalas-for-sale-by-ezra-ezzry-35216440, Selangor,False,False,False,13.081543466215237,5.987658752651155,landed,klang
547,465000.0,V-Residensi 2 @ Shah Alam,1162.0,3.0,3.0,"Jalan Mawar Off Persiaran Jubli Perak, Seksyen 22, Shah Alam, Selangor",Service Residence,Freehold,https://www.propertyguru.com.my/property-listing/v-residensi-2-shah-alam-for-sale-by-max-lim-35137010#contact-agent, Selangor,True,True,False,13.049794835104816,5.861358275242494,high-rise,petaling
548,4800000.0,The Rafflesia @ Damansara Perdana,7200.0,8.0,9.0,"Jalan PJU 8/12B, Damansara Perdana, Damansara, Selangor",Semi-Detached House,Leasehold,https://www.propertyguru.com.my/property-listing/the-rafflesia-damansara-perdana-for-sale-by-catherine-cheah-32329245#contact-agent, Selangor,False,False,False,15.38412668421143,7.04432545051464,landed,petaling
549,650000.0,Puchong @ SemiD Condo / 5r5b / 10mint To ioi Mall/ 2500sqf,2500.0,5.0,5.0,"Bandar Puteri Puchong, Puchong, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/puchong-semid-condo-5r5b-10mint-to-ioi-mall-2500sqf-for-sale-by-ellis-35966037#contact-agent, Selangor,True,True,True,13.384729180332174,6.372591407199249,high-rise,sepang
550,3100000.0,20Trees West,5145.0,6.0,7.0,"Taman Melawati, Ampang Jaya, Ampang, Selangor",Bungalow House,Freehold,https://www.propertyguru.com.my/property-listing/20trees-west-for-sale-by-hanif-zaiki-35729069, Selangor,True,True,False,14.946912992035967,6.835091109983158,landed,gombak
552,200000.0,Permai Court (Puchong Perdana),752.0,3.0,2.0,"- Jalan Puchong Perdana 1, Taman Puchong Perdana, Puchong, Selangor",Apartment,Freehold,https://www.propertyguru.com.my/property-listing/permai-court-puchong-perdana-for-sale-by-mohd-zamri-mohd-duyalmi-35845904, Selangor,False,False,False,12.206077645517674,5.561358743912295,high-rise,sepang
553,721000.0,3sty 26x70 Freehold Rawang CORNER/ ENDLOT AVAILABLE TamanSari BRDB Camelia Completed 0% Downpayment,4095.0,7.0,6.0,"rawang, Kota Emerald, Rawang, Selangor",3-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/3sty-26x70-freehold-rawang-corner-endlot-available-tamansari-brdb-camelia-completed-0-downpayment-for-sale-by-daniel-yap-31516637, Selangor,True,False,False,13.488395803228677,6.690776886079472,landed,gombak
554,680000.0,Taman Cheras Idaman 2,2200.0,4.0,3.0,"Jalan Idaman, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-cheras-idaman-2-for-sale-by-shanny-tan-35010878, Selangor,False,False,False,13.429849547739444,6.288764623116444,landed,hulu langat
555,1068800.0,kota kemuning,2400.0,4.0,3.0,"persiaran rimbayu, Kota Kemuning, Shah Alam, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/kota-kemuning-for-sale-by-terence-yap-35979537, Selangor,True,True,True,13.882048017392822,6.345885669961719,landed,petaling
556,918000.0,Bandar Puteri Puchong,2000.0,4.0,3.0,"Jalan Puteri, Bandar Puteri Puchong, Puchong, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bandar-puteri-puchong-for-sale-by-wendy-chin-36380928#contact-agent, Selangor,False,False,False,13.729953758926653,6.225884652710898,landed,sepang
557,230000.0,Vistaria Apartment,810.0,3.0,2.0,"Taman Puchong Perdana, Puchong, Selangor",Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/vistaria-apartment-for-sale-by-azli-ibrahim-35894070#contact-agent, Selangor,True,False,True,12.345838935721968,5.613083433826796,high-rise,sepang
558,1100000.0,"SL13, Bandar Sungai Long",1900.0,4.0,3.0,"Jalan  SL13, Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/sl13-bandar-sungai-long-for-sale-by-shanny-tan-30547162#contact-agent, Selangor,False,False,False,13.910821646859095,6.191909268788583,landed,hulu langat
559,235000.0,"5 Star Facilities 【Air Bnb】ROI 10%, Passive Income, 100% Loan, Below market price - Cyberjaya",550.0,2.0,2.0,"Cyberjaya, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/5-star-facilities-air-bnb-roi-10-passive-income-100-loan-below-market-price-cyberjaya-for-sale-by-bernice-36366846#contact-agent, Selangor,True,True,True,12.367345048436391,5.341274475508045,high-rise,sepang
560,270000.0,D’Vine Residence,550.0,2.0,1.0,"Damansara Perdana, Damansara, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/d-vine-residence-for-sale-by-khairul-azman-36291074, Selangor,False,False,False,12.506180941677357,5.341274475508045,high-rise,petaling
561,330000.0,Bandar Country Homes,1600.0,4.0,3.0,"Desa 13 Bandar Country Homes, Bandar Country Homes, Rawang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bandar-country-homes-for-sale-by-eric-chong-35003746, Selangor,False,False,False,12.706850963741102,6.077386913536817,landed,gombak
562,390000.0,bandar saujana putra SP7,1500.0,4.0,3.0,"jalan SP7, Bandar Saujana Putra , Kuala Langat, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-saujana-putra-sp7-for-sale-by-abdul-rahim-36055282#contact-agent, Selangor,False,False,False,12.873904582205107,6.034100759306993,landed,kuala langat
563,2500000.0,Tropika Kemensah,3600.0,5.0,3.0,"Jln Tiara Kemensah 3, Ampang, Selangor",Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/tropika-kemensah-for-sale-by-mohd-rasydan-33050748#contact-agent, Selangor,False,False,True,14.731801689838349,6.608529293636807,landed,gombak
564,200000.0,[Buy One Free One] HS Residence [Next to University] Freehold + 0% DP + Furnished !,600.0,2.0,2.0,"Cyberjaya, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/buy-one-free-one-hs-residence-next-to-university-freehold-0-dp-furnished-for-sale-by-coco-lim-36382994, Selangor,True,True,True,12.206077645517674,5.402867953012224,high-rise,sepang
566,119000.0,Flat Taming Jaya Blok BB,667.0,3.0,1.0,"Taman Taming Kiri 4, Balakong, Seri Kembangan, Selangor",Flat,Freehold,https://www.propertyguru.com.my/property-listing/flat-taming-jaya-blok-bb-for-sale-by-syazmi-ramli-36350604, Selangor,False,False,False,11.686887175419702,5.477412340638475,high-rise,petaling
567,850000.0,"Kota Damansara , Damansara",1650.0,3.0,3.0,"Bandar Sri Damansara, Damansara, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/kota-damansara-damansara-for-sale-by-issac-tan-36377584, Selangor,False,False,True,13.652992804936396,6.097972123928222,landed,petaling
568,440000.0,Taman Sentosa (Jalan Dato Dagang),1200.0,3.0,3.0,"Jalan Dato Dagang 31 Taman Sentosa, Klang, Klang, Selangor",Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/taman-sentosa-jalan-dato-dagang-for-sale-by-alvin-tan-35541219, Selangor,False,False,False,12.994532278619134,5.883261737229783,landed,klang
569,1400000.0,Semi D 3 Storey Taman Kelab Ukay Ampang Jaya,4200.0,8.0,5.0,"Ampang, Selangor",Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/semi-d-3-storey-taman-kelab-ukay-ampang-jaya-for-sale-by-nazrul-adree-36326427#contact-agent, Selangor,False,False,False,14.151983508870947,6.706872277843188,landed,gombak
570,520000.0,Rawang New Project 0% Downpayment 20x75/ 22x70/ 24x65 Freehold,1800.0,4.0,3.0,"Kota Emerald, Rawang, Selangor",Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/rawang-new-project-0-downpayment-20x75-22x70-24x65-freehold-for-sale-by-daniel-yap-33602634, Selangor,False,False,False,13.161586013632684,6.155993767180767,landed,gombak
571,388888.0,Bangi Bangi Bangi,2680.0,4.0,4.0,"Bandar Baru Bangi, Bangi, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bangi-bangi-bangi-for-sale-by-mandy-law-34604127#contact-agent, Selangor,False,False,False,12.871049234837667,6.4179390976020825,landed,hulu langat
572,665000.0,Bandar Bukit Raja,1535.0,4.0,3.0,"Jalan Sungai Keramat 25, Bandar Bukit Raja, Klang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bandar-bukit-raja-for-sale-by-oscar-tee-36074786, Selangor,False,False,False,13.407543823396258,6.049588144864253,landed,klang
573,400000.0,LELONG HOUSE! !! ( 2-Storey 24X85 ）Freehold Start Price RM400k! !!,2650.0,4.0,4.0,"Cyberjaya, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/lelong-house-2-storey-24x85-freehold-start-price-rm400k-for-sale-by-serena-ang-34483500, Selangor,False,False,False,12.899222326086994,6.410608356576167,landed,sepang
574,480000.0,Taman Samudera,1100.0,3.0,2.0,"Taman SamuderaTimur Batu Caves, Batu Caves, Gombak, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/taman-samudera-for-sale-by-shaziery-iskandar-36144714, Selangor,False,False,False,13.081543466215237,5.8239466134089595,landed,gombak
576,588800.0,[Freehold 3 Storey House]Low density and majority up to 90% chinese ownership,2500.0,5.0,4.0,"Sungai Buloh, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/freehold-3-storey-house-low-density-and-majority-up-to-90-chinese-ownership-for-sale-by-chris-see-35962085, Selangor,False,False,False,13.285843544764926,6.372591407199249,landed,gombak
577,865000.0,Damansara KL | Complete soon l Freehold l Nature Surronding,1600.0,4.0,3.0,"Damansara Uptown, Damansara, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/damansara-kl-complete-soon-l-freehold-l-nature-surronding-for-sale-by-joey-lim-36226820, Selangor,True,True,True,13.670485941982712,6.077386913536817,high-rise,petaling
578,245000.0,Pangsapuri Suakasih,650.0,3.0,2.0,"- Bandar Tun Hussein Onn, Batu 9th Cheras, Cheras, Selangor",Apartment,Leasehold,https://www.propertyguru.com.my/property-listing/pangsapuri-suakasih-for-sale-by-mohd-zulhilmi-36361767, Selangor,False,False,False,12.409017571151187,5.4592716833065715,high-rise,hulu langat
579,1100000.0,Taman Intan,2300.0,5.0,4.0,"26 Jalan Batai Laut 9, Klang, Selangor",Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/taman-intan-for-sale-by-kb-tee-36361034, Selangor,False,False,False,13.910821646859095,6.317979990002669,landed,klang
580,420000.0,Semenyih,1200.0,4.0,3.0,"Jalan Kesuma Bandar Tasik Kesuma Semenyih, Bandar Sri Kesuma, Semenyih, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/semenyih-for-sale-by-bilya-ariff-36271384#contact-agent, Selangor,False,False,False,12.948012371209098,5.883261737229783,landed,hulu langat
581,5300000.0,Bukit Jelutong,10300.0,7.0,8.0,"Jalan Anjung U8/34, Bukit Jelutong, Shah Alam, Selangor",Bungalow House,Freehold,https://www.propertyguru.com.my/property-listing/bukit-jelutong-for-sale-by-shahrul-hafizi-36262486, Selangor,False,False,False,15.483217567201578,7.263094433517397,landed,petaling
582,619000.0,Bandar Saujana Utama,2179.0,4.0,3.0,"Jln BS 2/7, Sungai Buloh, Selangor",2-storey Terraced House,Leasehold,https://www.propertyguru.com.my/property-listing/bandar-saujana-utama-for-sale-by-sky-lai-36108529#contact-agent, Selangor,False,False,False,13.335862167174314,6.282451589968802,landed,gombak
583,937800.0,Residensi Aurora @ Cyberjaya,2250.0,5.0,5.0,"Taman Sains Selangor 2, Cyberjaya, Sepang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/residensi-aurora-cyberjaya-for-sale-by-mohd-afifi-35147202#contact-agent, Selangor,False,False,False,13.751293051962497,6.303543453732278,landed,sepang
584,385000.0,Seri Bangi,2356.0,4.0,3.0,"Jalan Seri Bangi, Bangi, Selangor",Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/seri-bangi-for-sale-by-serena-ang-34349061#contact-agent, Selangor,False,False,False,12.861001210669146,6.333761165173484,landed,hulu langat
585,465000.0,"Symphony Tower, Balakong",951.0,3.0,2.0,"- Lebuhraya SILK, Balakong Balakong, Balakong, Kajang, Selangor",Service Residence,Freehold,https://www.propertyguru.com.my/property-listing/symphony-tower-balakong-for-sale-by-vincent-vince-35918817#contact-agent, Selangor,True,True,False,13.049794835104816,5.724095573601254,high-rise,hulu langat
586,1200000.0,Terrace house at Shah Alam,2643.0,5.0,3.0,"Jalan Binjai, Shah Alam, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/terrace-house-at-shah-alam-for-sale-by-raymond-ong-36279134#contact-agent, Selangor,False,False,False,13.997832948091215,6.408885259306954,landed,petaling
587,435000.0,Park villa town house,1528.0,3.0,2.0,"Available for selling, Bukit Puchong, Puchong, Selangor",Townhouse,Freehold,https://www.propertyguru.com.my/property-listing/park-villa-town-house-for-sale-by-alvin-tan-34257651, Selangor,False,False,False,12.983103608918753,6.046520656691643,landed,sepang
588,1900000.0,"Hao Residence, Bandar Sungai Long",4050.0,6.0,7.0,"Jalan SL 5/1, Bandar Sungai Long, Kajang, Selangor",Bungalow House,Freehold,https://www.propertyguru.com.my/property-listing/hao-residence-bandar-sungai-long-for-sale-by-shanny-tan-33774605#contact-agent, Selangor,False,False,True,14.45736497045232,6.683745180325882,landed,hulu langat
589,392888.0,Nadayu 92 Bangi,2588.0,4.0,4.0,"Jln Nadayu 1/1, Bangi, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/nadayu-92-bangi-for-sale-by-serena-ang-34349104#contact-agent, Selangor,True,False,False,12.881282408208842,6.395176853999938,landed,hulu langat
590,960000.0,Bukit Sungai Long 3A,2700.0,5.0,4.0,"Bandar Sungai Long, Kajang, Selangor",2-storey Terraced House,Freehold,https://www.propertyguru.com.my/property-listing/bukit-sungai-long-3a-for-sale-by-shanny-tan-36035418#contact-agent, Selangor,False,False,False,13.774689605110144,6.4227783496956725,landed,hulu langat
591,2459000.0,"Puncak Indah, Indah Heights, Bandar Sungai Long",4935.0,7.0,7.0,"Jalan Puncak Indah, Bandar Sungai Long, Kajang, Selangor",Semi-Detached House,Freehold,https://www.propertyguru.com.my/property-listing/puncak-indah-indah-heights-bandar-sungai-long-for-sale-by-shanny-tan-35010200#contact-agent, Selangor,False,False,True,14.715265727867624,6.808877453673622,landed,hulu langat
592,280000.0,D'Camellia @ Setia Ecohill,800.0,3.0,2.0,"Persiaran Ecohill Barat,, Setia Ecohill 1, Semenyih, Selangor",Condominium,Freehold,https://www.propertyguru.com.my/property-listing/d-camellia-setia-ecohill-for-sale-by-nurul-suhada-yaakob-36372179#contact-agent, Selangor,True,True,True,12.54254845357358,5.6044496729793,high-rise,hulu langat
