id,price,listing_title,sqft,bedrooms,bathrooms,address,price_per_sqft,listing_tags,furnishing,tenure,floor_size_det,url,state,district,pool,fitness,balcony
1,1288000.0,ECO SANCTUARY,2622.0,5.0,5.0,"Lot 41296 Persiaran Eco Sanctuary, Telok Panglima Garang, Kuala Langat, Selangor",491.23,2-storey Terraced House,Partially Furnished,Leasehold,2622.0,https://www.propertyguru.com.my/property-listing/eco-sanctuary-for-sale-by-bryan-yik-35516884, Selangor,Kuala Langat,True,True,True
2,1600000.0,Kinrara Residence - 3 Storey Link House,1847.0,5.0,5.0,"Jalan DU 4/7, Puchong, Selangor",866.27,3-storey Terraced House,Unfurnished,Leasehold,1847.0,https://www.propertyguru.com.my/property-listing/kinrara-residence-3-storey-link-house-for-sale-by-alvin-tan-34513252, Selangor,Puchong,True,False,True
3,400000.0,Menara Mutiara,1100.0,3.0,2.0,"Jalan 11 Off Jalan 1, Taman TAR, Ampang Jaya, Ampang, Selangor",363.64,Condominium,Partially Furnished,Leasehold,1100.0,https://www.propertyguru.com.my/property-listing/menara-mutiara-for-sale-by-terence-wang-32659157, Selangor,Ampang,False,False,True
4,665000.0,"Ellis, Bandar Bukit Raja",1535.0,4.0,3.0,"Jalan Sumazau 3/KU5, Bandar Bukit Raja, Klang, Selangor",433.22,2-storey Terraced House,Unfurnished,Freehold,1535.0,https://www.propertyguru.com.my/property-listing/ellis-bandar-bukit-raja-for-sale-by-oscar-tee-34633878, Selangor,Klang,False,False,False
5,599000.0,Seri Bangi Seksyen 8 Bandar Baru Bangi,1900.0,4.0,3.0,"Jalan 8/35, Bandar Baru Bangi, Bangi, Selangor",315.26,2-storey Terraced House,Unfurnished,Leasehold,1900.0,https://www.propertyguru.com.my/property-listing/seri-bangi-seksyen-8-bandar-baru-bangi-for-sale-by-mohd-nasrul-ashraf-36376457, Selangor,Bangi,True,False,False
6,700000.0,2 Storey Link House Taman Bukit Indah Ampang,1680.0,4.0,3.0,"Ampang, Selangor",416.67,2-storey Terraced House,Partially Furnished,Leasehold,1680.0,https://www.propertyguru.com.my/property-listing/2-storey-link-house-taman-bukit-indah-ampang-for-sale-by-nazrul-adree-36315838#contact-agent, Selangor,Ampang,False,False,False
7,400000.0,Desa Salak Permata,1100.0,3.0,2.0,"Kampung Baru Lanjut, Sepang, Selangor",363.64,1-storey Terraced House,Unfurnished,Leasehold,1100.0,https://www.propertyguru.com.my/property-listing/desa-salak-permata-for-sale-by-ilman-nahri-35794095, Selangor,Sepang,False,False,False
8,545000.0,Rawang,1340.0,5.0,3.0,"Rawang, Selangor",406.72,Condominium,Unfurnished,Freehold,1340.0,https://www.propertyguru.com.my/property-listing/rawang-for-sale-by-hajjar-kadir-36368417#contact-agent, Selangor,Rawang,True,True,False
9,420000.0,2 Storey Low Cost Taman Dagang Jaya Ampang,750.0,2.0,2.0,"Ampang, Selangor",560.0,2-storey Terraced House,Partially Furnished,Freehold,750.0,https://www.propertyguru.com.my/property-listing/2-storey-low-cost-taman-dagang-jaya-ampang-for-sale-by-nazrul-adree-36325754, Selangor,Ampang,False,False,False
10,268000.0,Ritze Perdana 2,505.0,1.0,1.0,"- Jln PJU 8/1, Damansara Perdana, Damansara Perdana, Damansara, Selangor",530.69,Condominium,Fully Furnished,Freehold,505.0,https://www.propertyguru.com.my/property-listing/ritze-perdana-2-for-sale-by-cl-cheen-35933683#contact-agent, Selangor,Damansara,True,True,False
11,300000.0,Forest Green,958.0,3.0,2.0,"- Jalan Sungai Long, Bandar Baru Sungai Long, Kajang, Selangor",313.15,Apartment,Partially Furnished,Freehold,958.0,https://www.propertyguru.com.my/property-listing/forest-green-for-sale-by-ace-chang-36382749, Selangor,Kajang,True,False,False
12,1200000.0,"NEW 2-STY Landed Terrace in UKAY PERDANA , AMPANG",2583.0,5.0,5.0,"UKAY PERDANA , AMPANG, Pandan Perdana, Cheras, Selangor",464.58,2-storey Terraced House,Unfurnished,Leasehold,2583.0,https://www.propertyguru.com.my/property-listing/new-2-sty-landed-terrace-in-ukay-perdana-ampang-for-sale-by-kraven-poon-36371754#contact-agent, Selangor,Cheras,True,True,True
13,1980000.0,Sunway Rydgeway,3900.0,5.0,5.0,"Ampang Jaya, Ampang, Selangor",507.69,Bungalow House,Partially Furnished,Leasehold,3899.0,https://www.propertyguru.com.my/property-listing/sunway-rydgeway-for-sale-by-rashid-sukri-36383100#contact-agent, Selangor,Ampang,True,False,True
14,898000.0,USJ 1 @ Subang Jaya,2000.0,5.0,3.0,"USJ, Subang Jaya, Selangor",449.0,2-storey Terraced House,Unfurnished,Leasehold,2000.0,https://www.propertyguru.com.my/property-listing/usj-1-subang-jaya-for-sale-by-azli-ibrahim-35870108, Selangor,Subang Jaya,False,False,False
15,280000.0,Permai Puteri Apartment,833.0,3.0,2.0,"Jalan 13b, Kampung Melayu Ampang, Ampang, Ampang, Selangor",336.13,Apartment,Partially Furnished,Leasehold,833.0,https://www.propertyguru.com.my/property-listing/permai-puteri-apartment-for-sale-by-nazrul-adree-36327727, Selangor,Ampang,True,False,False
16,533000.0,Plaza @ Kelana Jaya,750.0,3.0,2.0,"Jalan SS 7/13b, SS7, Petaling Jaya, Selangor",710.67,Service Residence,Partially Furnished,Freehold,750.0,https://www.propertyguru.com.my/property-listing/plaza-kelana-jaya-for-sale-by-vincent-chiam-36141748, Selangor,Petaling Jaya,True,False,False
17,1590000.0,Viridian Cheras Idaman,5132.0,5.0,6.0,"Jalan Idaman cheras, Bandar Sungai Long, Kajang, Selangor",309.82,Semi-Detached House,Unfurnished,Freehold,5132.0,https://www.propertyguru.com.my/property-listing/viridian-cheras-idaman-for-sale-by-toji-ng-34923342, Selangor,Kajang,False,False,True
18,725000.0,Taman Semarak Corner [2-Storey],3000.0,4.0,3.0,"Kajang, Selangor",241.67,2-storey Terraced House,Partially Furnished,Leasehold,3000.0,https://www.propertyguru.com.my/property-listing/taman-semarak-corner-2-storey-for-sale-by-benny-lee-33799056, Selangor,Kajang,False,False,False
19,948000.0,7/12/2022 BANK AUCTION : Taman Belimbing Indah (D'Boulevard @ Bukit Belimbing) Seri Kembangan,2923.0,5.0,4.0,"Taman Bukit Belimbing, Seri Kembangan, Selangor",324.32,2.5-storey Terraced House,Partially Furnished,Freehold,2923.0,https://www.propertyguru.com.my/property-listing/7-12-2022-bank-auction-taman-belimbing-indah-d-boulevard-bukit-belimbing-seri-kembangan-for-sale-by-ivan-chng-36195614#contact-agent, Selangor,Seri Kembangan,False,False,False
20,390000.0,Puncak Seri Kelana Kondominium,1013.0,3.0,2.0,"- Jalan PJU 1A/46, Pusat Perdagangan Dana 1, Petaling Jaya, Selangor",385.0,Condominium,Unfurnished,Leasehold,1013.0,https://www.propertyguru.com.my/property-listing/puncak-seri-kelana-kondominium-for-sale-by-azli-ibrahim-35900359, Selangor,Petaling Jaya,True,True,False
21,650000.0,Taman Bukit Permai,3000.0,5.0,4.0,"Kajang, Selangor",216.67,2-storey Terraced House,Partially Furnished,Freehold,3000.0,https://www.propertyguru.com.my/property-listing/taman-bukit-permai-for-sale-by-nurul-suhada-yaakob-36329686#contact-agent, Selangor,Kajang,False,False,True
22,489000.0,CYBERJAYA CORNER! !! 24X75 EXTRA LAND 20FT LAST ONE UNIT! !!,3255.0,4.0,4.0,"Cyberjaya, Selangor",150.23,2-storey Terraced House,Partially Furnished,Freehold,3255.0,https://www.propertyguru.com.my/property-listing/cyberjaya-corner-24x75-extra-land-20ft-last-one-unit-for-sale-by-serena-ang-33920520#contact-agent, Selangor,Cyberjaya,False,False,False
23,3340800.0,SS 19,8740.0,5.0,5.0,"Jalan SS 19/2, Subang Jaya, Selangor",382.24,Bungalow House,Partially Furnished,Freehold,7401.0,https://www.propertyguru.com.my/property-listing/ss-19-for-sale-by-allan-aw-36367171, Selangor,Subang Jaya,False,False,False
24,1900000.0,2 Storey Semi Detached Taman Ampang Maju Ampang,2800.0,5.0,3.0,"Ampang, Selangor",678.57,Semi-Detached House,Partially Furnished,Freehold,2800.0,https://www.propertyguru.com.my/property-listing/2-storey-semi-detached-taman-ampang-maju-ampang-for-sale-by-nazrul-adree-36326526#contact-agent, Selangor,Ampang,False,False,False
25,1280000.0,"Bukit Sungai Long 3A, Bandar Sungai Long, BSL3A",3091.0,4.0,4.0,"Bandar Sungai Long, Kajang, Selangor",414.11,2-storey Terraced House,Unfurnished,Freehold,3091.0,https://www.propertyguru.com.my/property-listing/bukit-sungai-long-3a-bandar-sungai-long-bsl3a-for-sale-by-shanny-tan-30189611, Selangor,Kajang,False,False,True
26,456000.0,Puchong Puchong Puchong Puchong,3182.0,4.0,4.0,"Puchong, Selangor",143.31,2-storey Terraced House,Unfurnished,Freehold,3182.0,https://www.propertyguru.com.my/property-listing/puchong-puchong-puchong-puchong-for-sale-by-william-nui-35193803#contact-agent, Selangor,Puchong,False,True,False
27,3000000.0,3-Storey Corner Lot Semi-D Kingsley Hills Putra Height,5702.0,6.0,6.0,"Putra Heights, Subang Jaya, Selangor",526.13,3-storey Terraced House,Partially Furnished,Freehold,5702.0,https://www.propertyguru.com.my/property-listing/3-storey-corner-lot-semi-d-kingsley-hills-putra-height-for-sale-by-herwan-shafie-36253521, Selangor,Subang Jaya,True,False,True
28,1200000.0,Ascara Residence,3000.0,5.0,5.0,"15 Jalan SL 14/2, Bandar Sungai Long, Kajang, Selangor",400.0,Semi-Detached House,Unfurnished,Freehold,3000.0,https://www.propertyguru.com.my/property-listing/ascara-residence-for-sale-by-shanny-tan-35165483#contact-agent, Selangor,Kajang,True,False,False
30,1200000.0,Paragon Heights,3380.0,6.0,6.0,"Taman Impian Indah, Kuala Selangor, Selangor",355.03,3-storey Terraced House,Unfurnished,Leasehold,3380.0,https://www.propertyguru.com.my/property-listing/paragon-heights-for-sale-by-tricie-tang-34635245#contact-agent, Selangor,Kuala Selangor,False,False,False
31,475000.0,Taman Bukit Kuchai,1000.0,3.0,2.0,"Taman Bukit Kuchai, Puchong, Selangor",475.0,1-storey Terraced House,Partially Furnished,Leasehold,1000.0,https://www.propertyguru.com.my/property-listing/taman-bukit-kuchai-for-sale-by-jonathan-kuek-35795916#contact-agent, Selangor,Puchong,False,False,False
32,5300000.0,PRIMO II @ Bukit Jelutong,10300.0,7.0,8.0,"Jalan Anjung U8/34, Bukit Jelutong, Shah Alam, Selangor",514.56,Bungalow House,Partially Furnished,Freehold,7800.0,https://www.propertyguru.com.my/property-listing/primo-ii-bukit-jelutong-for-sale-by-shahrul-hafizi-36262468#contact-agent, Selangor,Shah Alam,True,False,False
33,404380.0,Cyberjaya ! ! Cyberjaya ! ! Cyberjaya ! ! Cyberjaya ! ! Cyberjaya ! !,3000.0,4.0,3.0,"Cyberjaya, Selangor",134.79,2-storey Terraced House,Partially Furnished,Freehold,3000.0,https://www.propertyguru.com.my/property-listing/cyberjaya-cyberjaya-cyberjaya-cyberjaya-cyberjaya-for-sale-by-wendy-ong-35792854#contact-agent, Selangor,Cyberjaya,False,False,False
34,590000.0,Rawang 24x65 Big Layout 2 sty 0% Downpayment + Cashback Freehold,1800.0,4.0,3.0,"Bandar Country Homes, Rawang, Selangor",327.78,2-storey Terraced House,Unfurnished,Freehold,1800.0,https://www.propertyguru.com.my/property-listing/rawang-24x65-big-layout-2-sty-0-downpayment-cashback-freehold-for-sale-by-daniel-yap-35739610#contact-agent, Selangor,Rawang,False,False,False
35,1200000.0,Sering Ukay,2690.0,5.0,5.0,"Jalan SU 2b, Ampang, Selangor",446.1,2.5-storey Terraced House,Partially Furnished,Freehold,2690.0,https://www.propertyguru.com.my/property-listing/sering-ukay-for-sale-by-mohamad-amrul-35288350#contact-agent, Selangor,Ampang,False,False,False
36,257000.0,Rm50k cashback freehold 2 carpark free,590.0,1.0,1.0,"Nilai, Selangor",435.59,Condominium,Fully Furnished,Freehold,590.0,https://www.propertyguru.com.my/property-listing/rm50k-cashback-freehold-2-carpark-free-for-sale-by-keina-hew-35691983#contact-agent, Selangor,Nilai,True,True,True
37,443484.0,CYEBRJAYA 24X88 LIMITED UNIT (Freehold 0%D/P),2857.0,4.0,4.0,"Cyberjaya, Selangor",155.23,2-storey Terraced House,Partially Furnished,Freehold,2857.0,https://www.propertyguru.com.my/property-listing/cyebrjaya-24x88-limited-unit-freehold-0-d-p-for-sale-by-serena-ang-33920488#contact-agent, Selangor,Cyberjaya,False,False,False
38,418859.0,2021HOC PROJECT! !! 2-STOREY 20X75 FREEHOLD ! !! 0%D/P! !!,2385.0,4.0,4.0,"Cyberjaya, Selangor",175.62,2-storey Terraced House,Partially Furnished,Freehold,2385.0,https://www.propertyguru.com.my/property-listing/2021hoc-project-2-storey-20x75-freehold-0-d-p-for-sale-by-serena-ang-33920719, Selangor,Cyberjaya,False,False,False
39,458000.0,Cyberjaya [Monthly Installment Below RM1. 9k ] 22 X 75 Freehold Double Storey Full Loan,3200.0,4.0,4.0,"Cyberjaya, Selangor",143.12,2-storey Terraced House,Unfurnished,Freehold,3200.0,https://www.propertyguru.com.my/property-listing/cyberjaya-monthly-installment-below-rm1-9k-22-x-75-freehold-double-storey-full-loan-for-sale-by-darren-whee-36386991, Selangor,Cyberjaya,True,True,True
40,2250000.0,Tijani Ukay,6000.0,6.0,6.0,"Jalan Tijani 1/B, Ampang, Selangor",375.0,Bungalow House,Partially Furnished,Leasehold,5600.0,https://www.propertyguru.com.my/property-listing/tijani-ukay-for-sale-by-rashid-sukri-35710030, Selangor,Ampang,True,True,True
41,483000.0,CYBERJAYA 2-STOREY! !! (END LOT 24X75 + EXTRAN 8FT) LIMITED UNIT! !!,2859.0,4.0,4.0,"Cyberjaya, Selangor",168.94,2-storey Terraced House,Partially Furnished,Freehold,2859.0,https://www.propertyguru.com.my/property-listing/cyberjaya-2-storey-end-lot-24x75-extran-8ft-limited-unit-for-sale-by-serena-ang-33920768#contact-agent, Selangor,Cyberjaya,False,False,False
42,1200000.0,Taman Bukit Kuang Perdana,5550.0,5.0,5.0,"Kuang, Rawang, Selangor",216.22,Bungalow House,Unfurnished,Freehold,3890.0,https://www.propertyguru.com.my/property-listing/taman-bukit-kuang-perdana-for-sale-by-joycy-tan-35864251, Selangor,Rawang,False,False,False
43,392888.0,Nadayu 92 Bangi,2588.0,4.0,4.0,"Jln Nadayu 1/1, Bangi, Selangor",151.81,2-storey Terraced House,Unfurnished,Freehold,2588.0,https://www.propertyguru.com.my/property-listing/nadayu-92-bangi-for-sale-by-serena-ang-34349104, Selangor,Bangi,True,False,False
44,385937.0,Cyberjaya! !! (2-Storey 22X75) Freehold #MCO Price RM388k ONLY! !! #,2568.0,4.0,4.0,"Cyberjaya, Selangor",150.29,2-storey Terraced House,Unfurnished,Freehold,2568.0,https://www.propertyguru.com.my/property-listing/cyberjaya-2-storey-22x75-freehold-mco-price-rm388k-only-for-sale-by-serena-ang-34483451#contact-agent, Selangor,Cyberjaya,False,False,False
45,1630000.0,ECO SANCTUARY,2743.0,5.0,5.0,"Lot 41296 Persiaran Eco Sanctuary, Telok Panglima Garang, Kuala Langat, Selangor",594.24,Semi-Detached House,Unfurnished,Leasehold,2743.0,https://www.propertyguru.com.my/property-listing/eco-sanctuary-for-sale-by-bryan-yik-35807440#contact-agent, Selangor,Kuala Langat,True,True,True
46,950000.0,Kota Kemuning,1680.0,4.0,4.0,"Kota Kemuning, Kota Kemuning, Shah Alam, Selangor",565.48,2-storey Terraced House,Partially Furnished,Freehold,1680.0,https://www.propertyguru.com.my/property-listing/kota-kemuning-for-sale-by-rain-liau-36380342, Selangor,Shah Alam,False,False,False
47,228000.0,Kajang East,645.0,2.0,2.0,"Jalan Semenyih, Semenyih, Selangor",353.49,Service Residence,Partially Furnished,Freehold,645.0,https://www.propertyguru.com.my/property-listing/kajang-east-for-sale-by-kh-tan-36170018, Selangor,Semenyih,True,False,True
48,650000.0,Very Big 2-sty Semi D Salak Tinggi,2200.0,4.0,3.0,"Jalan Dahlia, Sepang, Selangor",295.45,Semi-Detached House,Partially Furnished,Freehold,2200.0,https://www.propertyguru.com.my/property-listing/very-big-2-sty-semi-d-salak-tinggi-for-sale-by-khairul-legacy-36296118, Selangor,Sepang,False,False,False
49,411000.0,kajang,2880.0,4.0,4.0,"Bandar Damai Perdana, Kajang, Selangor",142.71,2-storey Terraced House,Unfurnished,Freehold,2880.0,https://www.propertyguru.com.my/property-listing/kajang-for-sale-by-grace-tan-32931035#contact-agent, Selangor,Kajang,False,False,False
50,675000.0,Taman Bukit Indah (Fasa 1),180.0,3.0,3.0,"Ampang Jaya, Ampang, Selangor",3750.0,2-storey Terraced House,Unfurnished,Leasehold,180.0,https://www.propertyguru.com.my/property-listing/taman-bukit-indah-fasa-1-for-sale-by-azli-ibrahim-35885712, Selangor,Ampang,False,False,True
51,2850000.0,Semi D Beverly Heights Ampang,5000.0,8.0,8.0,"Ampang, Selangor",570.0,Semi-Detached House,Partially Furnished,Freehold,5000.0,https://www.propertyguru.com.my/property-listing/semi-d-beverly-heights-ampang-for-sale-by-nazrul-adree-36326848#contact-agent, Selangor,Ampang,False,False,False
52,495000.0,Taman Salak Perdana,892.0,3.0,2.0,"Jalan SP 4/4, Sepang, Selangor",554.93,2-storey Terraced House,Partially Furnished,Freehold,892.0,https://www.propertyguru.com.my/property-listing/taman-salak-perdana-for-sale-by-nurul-suhada-yaakob-36372646#contact-agent, Selangor,Sepang,False,False,False
53,1100000.0,BRP 7,2500.0,5.0,5.0,"Jalan BRP 7, Bukit Rahman Putra, Sungai Buloh, Selangor",440.0,2-storey Terraced House,Partially Furnished,Freehold,2500.0,https://www.propertyguru.com.my/property-listing/brp-7-for-sale-by-bryan-yik-35868638#contact-agent, Selangor,Sungai Buloh,False,False,False
54,680000.0,Kota Emerald,1700.0,4.0,3.0,"Ivory Kota Emerald Rawang, Kota Emerald, Rawang, Selangor",400.0,2-storey Terraced House,Unfurnished,Freehold,1700.0,https://www.propertyguru.com.my/property-listing/kota-emerald-for-sale-by-eric-chong-35780134#contact-agent, Selangor,Rawang,False,False,False
55,721000.0,3sty 26x70 Freehold Rawang CORNER/ ENDLOT AVAILABLE TamanSari BRDB Camelia Completed 0% Downpayment,4095.0,7.0,6.0,"rawang, Kota Emerald, Rawang, Selangor",176.07,3-storey Terraced House,Unfurnished,Freehold,4095.0,https://www.propertyguru.com.my/property-listing/3sty-26x70-freehold-rawang-corner-endlot-available-tamansari-brdb-camelia-completed-0-downpayment-for-sale-by-daniel-yap-31516637#contact-agent, Selangor,Rawang,True,False,False
56,5480000.0,PRIMO II @ Bukit Jelutong,10300.0,7.0,8.0,"Jalan Anjung U8/34, Bukit Jelutong, Shah Alam, Selangor",532.04,Bungalow House,Partially Furnished,Freehold,7800.0,https://www.propertyguru.com.my/property-listing/primo-ii-bukit-jelutong-for-sale-by-shahrul-hafizi-36262399#contact-agent, Selangor,Shah Alam,True,False,False
57,2300000.0,Sejati Hill Villa,6296.0,6.0,6.0,"Jalan Sejati, Bandar Sungai Long, Kajang, Selangor",365.31,Bungalow House,Partially Furnished,Freehold,4367.0,https://www.propertyguru.com.my/property-listing/sejati-hill-villa-for-sale-by-shanny-tan-28468739, Selangor,Kajang,False,False,True
58,4100000.0,"Jalan PJU, Ara Damansara",9200.0,7.0,6.0,"Bungalow 2-Storey Corner Lot, Ara Damansara, Petaling Jaya, Selangor",445.65,Bungalow House,Unfurnished,Freehold,3818.0,https://www.propertyguru.com.my/property-listing/jalan-pju-ara-damansara-for-sale-by-ammar-razif-36238275#contact-agent, Selangor,Petaling Jaya,False,False,False
59,438000.0,Kondominium Puncak Nusa Kelana,1328.0,4.0,3.0,"- Jalan PJU 1A/48, Kelana Jaya, Petaling Jaya, Selangor",329.82,Condominium,Unfurnished,Leasehold,1328.0,https://www.propertyguru.com.my/property-listing/kondominium-puncak-nusa-kelana-for-sale-by-ts-low-36312187#contact-agent, Selangor,Petaling Jaya,True,True,False
60,290000.0,Pangsapuri Baiduri (Seksyen 7 Shah Alam),850.0,3.0,2.0,"- Persiaran Institut, Section 7, Shah Alam, Selangor",341.18,Apartment,Unfurnished,Leasehold,850.0,https://www.propertyguru.com.my/property-listing/pangsapuri-baiduri-seksyen-7-shah-alam-for-sale-by-mahafiz-36187464#contact-agent, Selangor,Shah Alam,False,False,True
61,510000.0,Taman TTDI Jaya @ Shah Alam,1700.0,4.0,3.0,"Taman TTDI Jaya, Shah Alam, Selangor",300.0,2-storey Terraced House,Unfurnished,Freehold,1700.0,https://www.propertyguru.com.my/property-listing/taman-ttdi-jaya-shah-alam-for-sale-by-azli-ibrahim-35991940, Selangor,Shah Alam,False,False,False
62,780000.0,Kajang East,2199.0,4.0,4.0,"Jalan Semenyih, Semenyih, Selangor",354.71,Terraced House,Partially Furnished,Freehold,2199.0,https://www.propertyguru.com.my/property-listing/kajang-east-for-sale-by-ck-law-36224496, Selangor,Semenyih,False,False,False
63,1400000.0,2 Storey Corner Taman Bukit Indah Ampang,3500.0,6.0,5.0,"Ampang, Selangor",400.0,2-storey Terraced House,Partially Furnished,Leasehold,3500.0,https://www.propertyguru.com.my/property-listing/2-storey-corner-taman-bukit-indah-ampang-for-sale-by-nazrul-adree-36315800#contact-agent, Selangor,Ampang,False,False,False
64,5800000.0,2 Storey Bungalow Ukay Seraya Ampang,12206.0,7.0,9.0,"Ampang, Selangor",475.18,Bungalow House,Partially Furnished,Freehold,6414.0,https://www.propertyguru.com.my/property-listing/2-storey-bungalow-ukay-seraya-ampang-for-sale-by-nazrul-adree-36327079#contact-agent, Selangor,Ampang,False,False,False
65,403599.0,PUCHONG [BUMI LOT ONLY] Semi-D 30X80 Urgent Sell ! ! PM fast,3169.0,5.0,4.0,"Bandar Puteri Puchong, Puchong, Selangor",127.36,Semi-Detached House,Partially Furnished,Freehold,3169.0,https://www.propertyguru.com.my/property-listing/puchong-bumi-lot-only-semi-d-30x80-urgent-sell-pm-fast-for-sale-by-karen-ng-36368764#contact-agent, Selangor,Puchong,False,False,False
67,1120000.0,Taman Bukit Permata @ Batu Caves,2500.0,4.0,5.0,"Batu Caves, Gombak, Selangor",448.0,3-storey Terraced House,Partially Furnished,Freehold,2500.0,https://www.propertyguru.com.my/property-listing/taman-bukit-permata-batu-caves-for-sale-by-azli-ibrahim-35993867, Selangor,Gombak,False,False,False
68,3200000.0,Beverly Heights,4919.0,5.0,7.0,"1 Jalan Beverly Heights, Ampang Jaya, Ampang, Selangor",650.54,Semi-Detached House,Partially Furnished,Leasehold,4919.0,https://www.propertyguru.com.my/property-listing/beverly-heights-for-sale-by-shahrul-hafizi-36231634, Selangor,Ampang,True,True,False
69,780000.0,Lembah Keramat,2000.0,5.0,3.0,"Kuala Selangor, Selangor",390.0,Terraced House,Unfurnished,Freehold,2000.0,https://www.propertyguru.com.my/property-listing/lembah-keramat-for-sale-by-zulfadhli-wahab-35378812#contact-agent, Selangor,Kuala Selangor,False,False,True
70,619000.0,"Ruby, Putra Avenue",2179.0,4.0,3.0,"1/3 Jalan Harmoni, Putra Heights, Subang Jaya, Selangor",284.08,2-storey Terraced House,Partially Furnished,Freehold,2179.0,https://www.propertyguru.com.my/property-listing/ruby-putra-avenue-for-sale-by-sky-lai-36108517, Selangor,Subang Jaya,False,False,False
71,600800.0,Astetica Residences @ Seri Kembangan,1154.0,4.0,2.0,"1 Jalan Dagang SB 4/1, Mines Wellness City, Seri Kembangan, Selangor",520.62,Service Residence,Partially Furnished,Leasehold,1154.0,https://www.propertyguru.com.my/property-listing/astetica-residences-seri-kembangan-for-sale-by-vincent-vince-35488546#contact-agent, Selangor,Seri Kembangan,True,False,False
72,410000.0,Bukit Rimau @ Seksyen 32 Shah Alam,1307.0,3.0,2.0,"Jalan Sungai Rincing 32, Kota Kemuning, Shah Alam, Selangor",313.7,Townhouse,Partially Furnished,Freehold,1307.0,https://www.propertyguru.com.my/property-listing/bukit-rimau-seksyen-32-shah-alam-for-sale-by-michelle-lee-36284895#contact-agent, Selangor,Shah Alam,False,False,False
73,2980000.0,Batu 9 Cheras Taman Sungai Sering Taman Suntex,6380.0,5.0,5.0,"Jalan Sering, Batu 9th Cheras, Cheras, Selangor",467.08,Bungalow House,Fully Furnished,Freehold,4800.0,https://www.propertyguru.com.my/property-listing/batu-9-cheras-taman-sungai-sering-taman-suntex-for-sale-by-justin-36377029, Selangor,Cheras,False,True,True
75,756000.0,"[Close To Plus Highway] 2700SF CONDO Petaling Jaya, 0%D/P , 50k Cash Back",2700.0,5.0,5.0,"Petaling Jaya, Selangor",280.0,Condominium,Partially Furnished,Freehold,2700.0,https://www.propertyguru.com.my/property-listing/close-to-plus-highway-2700sf-condo-petaling-jaya-0-d-p-50k-cash-back-for-sale-by-ject-ng-36391031, Selangor,Petaling Jaya,False,False,False
76,2380000.0,"Super AAA Stock, Lock Stock Barrel Semi D @ Setia Eco Park",3516.0,5.0,5.0,"Setia Eco Park, Setia Eco Park, Shah Alam, Selangor",676.91,Semi-Detached House,Fully Furnished,Freehold,3516.0,https://www.propertyguru.com.my/property-listing/super-aaa-stock-lock-stock-barrel-semi-d-setia-eco-park-for-sale-by-lina-koh-32947369, Selangor,Shah Alam,False,False,False
77,650000.0,Taman Puchong Prima,1200.0,4.0,3.0,"Jalan Prima, Puchong, Selangor",541.67,2-storey Terraced House,Partially Furnished,Freehold,1200.0,https://www.propertyguru.com.my/property-listing/taman-puchong-prima-for-sale-by-ray-tan-36296974, Selangor,Puchong,False,False,False
78,580000.0,2Sty TERRACE HOUSE ( RENOVATED ) + FREEHOLD Bandar Sungai Long KAJANG,1600.0,4.0,3.0,"Jalan SL 7/13, Bandar Sungai Long, 43200 Kajang, Bandar Sungai Long, Kajang, Selangor",362.5,2-storey Terraced House,Partially Furnished,Freehold,1600.0,https://www.propertyguru.com.my/property-listing/2sty-terrace-house-renovated-freehold-bandar-sungai-long-kajang-for-sale-by-mohd-syam-36381635#contact-agent, Selangor,Kajang,False,False,False
79,459670.0,SALAK TINGGI  2 STY 459k ! 0% Downpaymenr ! Freehold 1800 monthly instalment !,2780.0,4.0,4.0,"Cyberjaya, Sepang, Selangor",165.35,2-storey Terraced House,Partially Furnished,Freehold,2780.0,https://www.propertyguru.com.my/property-listing/salak-tinggi-2-sty-459k-0-downpaymenr-freehold-1800-monthly-instalment-for-sale-by-stephy-tan-35787041#contact-agent, Selangor,Sepang,False,False,False
80,990000.0,Bandar Bukit Tinggi 2,2240.0,5.0,4.0,"batu nilam 28, Bandar Bukit Tinggi, Klang, Selangor",441.96,2-storey Terraced House,Partially Furnished,Freehold,2240.0,https://www.propertyguru.com.my/property-listing/bandar-bukit-tinggi-2-for-sale-by-kenny-chan-36391269, Selangor,Klang,False,False,False
81,1280000.0,Ampang Ampang Ampang Ampang,3800.0,5.0,5.0,"Ampang Jaya, Ampang, Selangor",336.84,Semi-Detached House,Unfurnished,Leasehold,3800.0,https://www.propertyguru.com.my/property-listing/ampang-ampang-ampang-ampang-for-sale-by-sky-lim-35983865, Selangor,Ampang,False,False,False
82,2800000.0,Sierramas Sierramas Sierramas Sierramas Sierramas Sierramas Sierramas Sierramas,4500.0,4.0,5.0,"sierramas, Sierra Mas, Sungai Buloh, Selangor",622.22,Bungalow House,Partially Furnished,Freehold,4500.0,https://www.propertyguru.com.my/property-listing/sierramas-sierramas-sierramas-sierramas-sierramas-sierramas-sierramas-sierramas-for-sale-by-jeffrey-ee-33460949#contact-agent, Selangor,Sungai Buloh,False,False,False
83,2000000.0,EMBER @ Eco Ardence,2688.0,5.0,5.0,"Eco Ardence, Persiaran Setia Alam, Setia Alam, Shah Alam, Selangor",744.05,Semi-Detached House,Unfurnished,Freehold,2688.0,https://www.propertyguru.com.my/property-listing/ember-eco-ardence-for-sale-by-ahmad-irwan-35899457#contact-agent, Selangor,Shah Alam,True,True,True
